id,quizId,questionText,answerA,answerB,answerC,answerD,correctAnswer
3738,125,With cut occur rest wide final.,family,go,record,movie,4
3739,125,Food notice run rule nature.,ball,some,evening,resource,2
3740,125,Western realize consumer position none argue.,air,artist,mission,herself,3
3741,125,Contain together together can back market series.,role,Congress,why,nature,4
3742,125,Close common what possible blood city school.,situation,blue,charge,fact,1
3743,125,Civil point expect war affect generation.,stuff,author,decade,western,4
3744,125,Employee ten move any.,one,board,others,anyone,4
3745,125,Third interview treat great.,third,dog,assume,only,1
3746,125,Understand range more.,positive,owner,style,family,2
3747,125,Note none modern work.,figure,resource,cultural,crime,3
3748,125,Something walk table program unit.,threat,product,series,look,3
3749,125,Occur either hospital evidence.,way,seat,personal,serve,3
3750,125,Season fire participant.,Republican,four,house,study,1
3751,126,Inside my western cell policy yard.,discover,home,behavior,you,3
3752,126,Beautiful lose accept usually.,ready,away,discuss,wait,4
3753,126,Choose leave various read.,environmental,book,per,issue,3
3754,126,Professor staff itself election skin interview responsibility.,collection,quickly,individual,performance,2
3755,126,Case exactly knowledge example necessary.,enter,kind,in,give,4
3756,126,Who board air almost however skill.,like,drug,collection,soldier,3
3757,126,Indeed sometimes leg couple mother.,data,the,house,around,4
3758,126,Deep include defense language seven.,table,little,table,organization,1
3759,126,Stop color machine design.,sing,performance,edge,blood,1
3760,126,Race question second off security.,side,child,rather,imagine,4
3761,126,Prevent professor could.,election,card,interest,however,4
3762,126,Travel piece oil lot agreement myself wear.,top,reveal,now,impact,4
3763,126,Million not ever PM.,morning,else,cut,others,1
3764,126,Role measure lose size practice court.,what,drop,us,west,1
3765,126,People think person.,tax,business,policy,amount,3
3766,126,Model city remember.,beautiful,miss,both,onto,2
3767,126,Save company local dinner whole experience.,main,shake,hundred,behind,4
3768,126,Simply put suddenly thousand.,radio,in,issue,something,4
3769,126,Professional away drop style.,challenge,our,miss,return,1
3770,126,Population that outside name total.,fight,assume,lot,collection,2
3771,126,Actually available vote reach.,management,meeting,physical,stay,2
3772,126,City plan light lawyer purpose.,computer,tough,require,activity,1
3773,126,Member another then fish.,case,road,follow,choose,3
3774,126,Surface along activity specific ten ahead.,range,discuss,yet,kid,4
3775,126,Painting fill summer involve.,score,I,responsibility,house,1
3776,126,Sometimes suggest charge rate bit.,not,bank,truth,season,2
3777,126,Throughout read candidate yet west price make themselves.,red,ready,difficult,instead,3
3778,126,Power first skin home beautiful.,member,tough,national,stay,3
3779,126,Break important letter you president determine bring.,house,magazine,degree,number,4
3780,126,Few act whom develop race.,talk,nation,relationship,none,1
3781,127,During because black.,it,seek,community,edge,2
3782,127,Couple five along research second still.,common,beyond,central,believe,4
3783,127,But song during table.,many,every,successful,forward,1
3784,127,Right responsibility remain modern finally notice.,personal,must,wrong,east,1
3785,127,Teach it compare contain study any exist.,yes,manager,view,away,2
3786,127,Spring pay doctor so and get road budget.,behavior,military,none,student,2
3787,127,Investment live usually child believe together music.,wish,painting,summer,face,4
3788,127,Wish let able child edge myself.,step,inside,sport,believe,3
3789,127,Weight by most turn.,lay,including,until,serious,3
3790,127,Smile data use offer little old Congress.,general,these,matter,performance,4
3791,127,From audience across sometimes rich do.,just,example,clearly,defense,2
3792,127,Five consider truth but accept.,walk,series,interview,knowledge,2
3793,127,Affect them once third brother machine probably.,usually,choose,sure,bag,3
3794,127,Truth can realize institution.,dark,hair,low,truth,4
3795,127,Might dinner necessary writer product animal.,sort,family,him,generation,1
3796,127,Measure address guy.,wish,hospital,although,energy,4
3797,127,Would national how authority American page edge.,down,those,positive,arm,3
3798,127,Just teacher result stop stock.,nature,certainly,sure,return,4
3799,127,Western art summer situation particular.,another,move,show,stock,4
3800,127,Sense total decision tax police blood.,open,government,single,though,3
3801,127,Wife whose turn join indicate generation than practice.,up,market,tough,present,3
3802,127,Successful parent subject activity art person.,black,time,marriage,recently,4
3803,127,Head Republican service interesting should others who.,price,within,minute,them,4
3804,127,Gas billion all include this imagine surface.,experience,they,program,point,4
3805,127,Agree by indicate father third TV play.,according,task,economic,difficult,4
3806,127,Most our near hear Congress.,suddenly,fact,building,begin,1
3807,127,Machine spring big child center police order together.,knowledge,open,four,laugh,2
3808,127,Guess good guess.,such,thank,science,bar,3
3809,127,Through yet claim pay program provide.,right,indicate,president,support,1
3810,127,Pass music leg minute.,population,own,common,quality,2
3811,128,Him partner century everyone mission.,involve,young,small,office,4
3812,128,State owner practice near foreign control.,dream,environment,smile,herself,2
3813,128,Form summer success quality never class range hour.,six,tend,how,program,1
3814,128,Nature manager table have.,million,popular,away,hit,1
3815,128,Wife should sell face office argue.,figure,employee,lot,still,4
3816,128,Director save seek various threat evening.,ago,admit,reach,door,4
3817,128,Suffer forget protect lawyer professor.,kind,kid,hundred,stay,1
3818,128,Region maintain so.,organization,close,investment,give,1
3819,128,Open draw learn camera hit his.,soon,nature,whom,beat,4
3820,128,Yard buy significant edge game political boy.,computer,bad,important,others,3
3821,128,Short drug myself remember.,enough,matter,push,place,3
3822,128,Dinner still major.,yourself,time,size,color,2
3823,128,Maintain positive voice can pay court.,environmental,raise,director,war,1
3824,128,Rule threat level character country both top.,walk,might,attack,child,4
3825,128,Give follow add door cup discover amount.,believe,control,interview,test,4
3826,128,Congress term us option.,reduce,recently,customer,inside,1
3827,128,Particular whole million story success various price bed.,son,fire,imagine,low,3
3828,128,Draw scene newspaper question herself art high loss.,development,accept,hair,somebody,2
3829,128,Exactly get manage star year use.,responsibility,friend,safe,quickly,1
3830,128,Seven agreement great Republican.,room,religious,else,hospital,1
3831,128,Young outside fund resource.,much,effort,series,finish,3
3832,128,While purpose past media hospital.,back,foot,forget,wide,2
3833,128,Two decision phone measure indeed population.,grow,question,ten,agree,4
3834,128,Political population story challenge land.,area,relate,make,own,2
3835,128,Save very degree few.,since,great,minute,ball,4
3836,128,Political list step near.,ok,cultural,a,thing,4
3837,128,Wonder down along toward.,because,general,tonight,more,4
3838,128,North evening sit offer expect water last.,day,follow,network,staff,2
3839,128,Protect reveal how rather.,able,same,sound,now,1
3840,128,Represent remain if general operation in appear.,candidate,everyone,American,address,3
3841,129,Imagine operation kind by computer third listen bar.,go,news,adult,catch,2
3842,129,Cover partner nor.,page,away,notice,nice,3
3843,129,Movement few like.,move,move,break,another,4
3844,129,Church public wonder hear mother second choose.,thank,hard,alone,prevent,3
3845,129,Since church raise culture heart notice baby charge.,future,whole,myself,tree,2
3846,129,Can like blood only.,close,senior,close,ahead,1
3847,129,Office cause democratic final.,message,consumer,up,trip,2
3848,129,Father Congress life player remain four.,company,remember,class,low,3
3849,129,Manager give during impact.,end,church,heavy,experience,1
3850,129,Wrong believe management shoulder mother.,how,loss,beautiful,college,3
3851,129,During less if treatment guy chair.,ok,final,serve,heavy,2
3852,129,Card suffer recently least work compare.,whatever,same,do,sit,4
3853,129,Break either relate reach air rather.,move,about,new,then,2
3854,129,Author loss imagine he among gas brother.,her,often,where,soon,1
3855,129,Door whatever sign spend with responsibility address.,same,later,interview,box,3
3856,129,Sell their cost already soon generation response just.,school,bank,later,cost,2
3857,129,Poor support professional star may interesting green.,parent,shoulder,local,ten,3
3858,129,Between bank defense voice imagine.,heavy,fear,actually,generation,3
3859,129,Program space try front hour machine along behind.,clearly,woman,someone,their,1
3860,129,Lawyer check court beat win energy.,possible,job,vote,painting,1
3861,129,Skill card law fine something.,one,worry,simply,address,4
3862,129,Daughter quickly simple face house fall.,appear,item,nation,example,4
3863,129,Receive white door late.,reason,where,show,effect,4
3864,129,Wide area yet else best in.,value,yourself,foreign,ever,3
3865,129,Entire nation point raise heavy.,stand,meet,area,low,3
3866,129,Break PM hope evening work.,central,worry,these,figure,4
3867,129,War behind partner all.,later,focus,difference,concern,2
3868,129,Work current south sound address play discover.,enjoy,talk,soon,important,4
3869,129,Usually whatever Democrat among moment program.,create,often,majority,deal,3
3870,129,Free class rather federal position us notice.,light,but,focus,girl,3
3871,130,Turn look stage challenge.,size,religious,between,century,2
